id,postcode,SUBZONE_C,PLN_AREA_C,REGION_C
65,209646,RCSZ02,RC,CR
65,208016,RCSZ02,RC,CR
65,209608,RCSZ02,RC,CR
65,209609,RCSZ02,RC,CR
65,208017,RCSZ02,RC,CR
65,209610,RCSZ02,RC,CR
65,209611,RCSZ02,RC,CR
65,208018,RCSZ02,RC,CR
65,207967,RCSZ02,RC,CR
65,209612,RCSZ02,RC,CR
65,209613,RCSZ02,RC,CR
65,208019,RCSZ02,RC,CR
65,209614,RCSZ02,RC,CR
65,209615,RCSZ02,RC,CR
65,208020,RCSZ02,RC,CR
65,209616,RCSZ02,RC,CR
65,209617,RCSZ02,RC,CR
65,208021,RCSZ02,RC,CR
65,209618,RCSZ02,RC,CR
65,209619,RCSZ02,RC,CR
65,208022,RCSZ02,RC,CR
65,209620,RCSZ02,RC,CR
65,209621,RCSZ02,RC,CR
65,208023,RCSZ02,RC,CR
65,209712,RCSZ02,RC,CR
65,209331,RCSZ02,RC,CR
65,209105,RCSZ02,RC,CR
65,207460,RCSZ02,RC,CR
65,209721,RCSZ02,RC,CR
65,209679,RCSZ02,RC,CR
65,209498,RCSZ02,RC,CR
65,209340,RCSZ02,RC,CR
65,208410,RCSZ02,RC,CR
65,208309,RCSZ02,RC,CR
65,208253,RCSZ02,RC,CR
65,208131,RCSZ02,RC,CR
65,207968,RCSZ02,RC,CR
65,207470,RCSZ02,RC,CR
65,207318,RCSZ02,RC,CR
65,209419,RCSZ02,RC,CR
65,218005,RCSZ02,RC,CR
65,209422,RCSZ02,RC,CR
65,209423,RCSZ02,RC,CR
65,209424,RCSZ02,RC,CR
65,209426,RCSZ02,RC,CR
65,209428,RCSZ02,RC,CR
65,208829,RCSZ02,RC,CR
65,209722,RCSZ02,RC,CR
65,209680,RCSZ02,RC,CR
65,209341,RCSZ02,RC,CR
65,209110,RCSZ02,RC,CR
65,208788,RCSZ02,RC,CR
65,208132,RCSZ02,RC,CR
65,207471,RCSZ02,RC,CR
65,207319,RCSZ02,RC,CR
65,218015,RCSZ02,RC,CR
65,209430,RCSZ02,RC,CR
65,208831,RCSZ02,RC,CR
65,218017,RCSZ02,RC,CR
65,209432,RCSZ02,RC,CR
65,208833,RCSZ02,RC,CR
65,218019,RCSZ02,RC,CR
65,209434,RCSZ02,RC,CR
65,218021,RCSZ02,RC,CR
65,209436,RCSZ02,RC,CR
65,208837,RCSZ02,RC,CR
65,218023,RCSZ02,RC,CR
65,209438,RCSZ02,RC,CR
65,209723,RCSZ02,RC,CR
65,209499,RCSZ02,RC,CR
65,209342,RCSZ02,RC,CR
65,208411,RCSZ02,RC,CR
65,208310,RCSZ02,RC,CR
65,208254,RCSZ02,RC,CR
65,207970,RCSZ02,RC,CR
65,207472,RCSZ02,RC,CR
65,207320,RCSZ02,RC,CR
65,218025,RCSZ02,RC,CR
65,209440,RCSZ02,RC,CR
65,218027,RCSZ02,RC,CR
65,209442,RCSZ02,RC,CR
65,209443,RCSZ02,RC,CR
65,218029,RCSZ02,RC,CR
65,209444,RCSZ02,RC,CR
65,208843,RCSZ02,RC,CR
65,209445,RCSZ02,RC,CR
65,218031,RCSZ02,RC,CR
65,209446,RCSZ02,RC,CR
65,208845,RCSZ02,RC,CR
65,209447,RCSZ02,RC,CR
65,208847,RCSZ02,RC,CR
65,209682,RCSZ02,RC,CR
65,208789,RCSZ02,RC,CR
65,208255,RCSZ02,RC,CR
65,207473,RCSZ02,RC,CR
65,207321,RCSZ02,RC,CR
65,218035,RCSZ02,RC,CR
65,208849,RCSZ02,RC,CR
65,209450,RCSZ02,RC,CR
65,218037,RCSZ02,RC,CR
65,209452,RCSZ02,RC,CR
65,218038,RCSZ02,RC,CR
65,208853,RCSZ02,RC,CR
65,209454,RCSZ02,RC,CR
65,209456,RCSZ02,RC,CR
65,218040,RCSZ02,RC,CR
65,209457,RCSZ02,RC,CR
65,209725,RCSZ02,RC,CR
65,209500,RCSZ02,RC,CR
65,209343,RCSZ02,RC,CR
65,208256,RCSZ02,RC,CR
65,207972,RCSZ02,RC,CR
65,207474,RCSZ02,RC,CR
65,207322,RCSZ02,RC,CR
65,209458,RCSZ02,RC,CR
65,209459,RCSZ02,RC,CR
65,209460,RCSZ02,RC,CR
65,209462,RCSZ02,RC,CR
65,209463,RCSZ02,RC,CR
65,208863,RCSZ02,RC,CR
65,209464,RCSZ02,RC,CR
65,208865,RCSZ02,RC,CR
65,209465,RCSZ02,RC,CR
65,208867,RCSZ02,RC,CR
65,209726,RCSZ02,RC,CR
65,209684,RCSZ02,RC,CR
65,209344,RCSZ02,RC,CR
65,208790,RCSZ02,RC,CR
65,208312,RCSZ02,RC,CR
65,208257,RCSZ02,RC,CR
65,207475,RCSZ02,RC,CR
65,207372,RCSZ02,RC,CR
65,207323,RCSZ02,RC,CR
65,209466,RCSZ02,RC,CR
65,208869,RCSZ02,RC,CR
65,218043,RCSZ02,RC,CR
65,208871,RCSZ02,RC,CR
65,218044,RCSZ02,RC,CR
65,208873,RCSZ02,RC,CR
65,218045,RCSZ02,RC,CR
65,208874,RCSZ02,RC,CR
65,218046,RCSZ02,RC,CR
65,209470,RCSZ02,RC,CR
65,208875,RCSZ02,RC,CR
65,209727,RCSZ02,RC,CR
65,209345,RCSZ02,RC,CR
65,208258,RCSZ02,RC,CR
65,207974,RCSZ02,RC,CR
65,207373,RCSZ02,RC,CR
65,207324,RCSZ02,RC,CR
65,218047,RCSZ02,RC,CR
65,209471,RCSZ02,RC,CR
65,208876,RCSZ02,RC,CR
65,218048,RCSZ02,RC,CR
65,209472,RCSZ02,RC,CR
65,218049,RCSZ02,RC,CR
65,209473,RCSZ02,RC,CR
65,218050,RCSZ02,RC,CR
65,218051,RCSZ02,RC,CR
65,209728,RCSZ02,RC,CR
65,209685,RCSZ02,RC,CR
65,208791,RCSZ02,RC,CR
65,208414,RCSZ02,RC,CR
65,208259,RCSZ02,RC,CR
65,207476,RCSZ02,RC,CR
65,207374,RCSZ02,RC,CR
65,207325,RCSZ02,RC,CR
65,218052,RCSZ02,RC,CR
65,218053,RCSZ02,RC,CR
65,218054,RCSZ02,RC,CR
65,218055,RCSZ02,RC,CR
65,209729,RCSZ02,RC,CR
65,209502,RCSZ02,RC,CR
65,209347,RCSZ02,RC,CR
65,207976,RCSZ02,RC,CR
65,207477,RCSZ02,RC,CR
65,207375,RCSZ02,RC,CR
65,207326,RCSZ02,RC,CR
65,218057,RCSZ02,RC,CR
65,218058,RCSZ02,RC,CR
65,218061,RCSZ02,RC,CR
65,218062,RCSZ02,RC,CR
65,218063,RCSZ02,RC,CR
65,209730,RCSZ02,RC,CR
65,209686,RCSZ02,RC,CR
65,208792,RCSZ02,RC,CR
65,208415,RCSZ02,RC,CR
65,208261,RCSZ02,RC,CR
65,207478,RCSZ02,RC,CR
65,207376,RCSZ02,RC,CR
65,209713,RCSZ02,RC,CR
65,209494,RCSZ02,RC,CR
65,209332,RCSZ02,RC,CR
65,208302,RCSZ02,RC,CR
65,208247,RCSZ02,RC,CR
65,209778,RCSZ02,RC,CR
65,209731,RCSZ02,RC,CR
65,209504,RCSZ02,RC,CR
65,209348,RCSZ02,RC,CR
65,208262,RCSZ02,RC,CR
65,207978,RCSZ02,RC,CR
65,207479,RCSZ02,RC,CR
65,207377,RCSZ02,RC,CR
65,207327,RCSZ02,RC,CR
65,209894,RCSZ02,RC,CR
65,209732,RCSZ02,RC,CR
65,209687,RCSZ02,RC,CR
65,209505,RCSZ02,RC,CR
65,208793,RCSZ02,RC,CR
65,208416,RCSZ02,RC,CR
65,208263,RCSZ02,RC,CR
65,207480,RCSZ02,RC,CR
65,207378,RCSZ02,RC,CR
65,209779,RCSZ02,RC,CR
65,209733,RCSZ02,RC,CR
65,209506,RCSZ02,RC,CR
65,209350,RCSZ02,RC,CR
65,208417,RCSZ02,RC,CR
65,208264,RCSZ02,RC,CR
65,207481,RCSZ02,RC,CR
65,207379,RCSZ02,RC,CR
65,207328,RCSZ02,RC,CR
65,209734,RCSZ02,RC,CR
65,209688,RCSZ02,RC,CR
65,209507,RCSZ02,RC,CR
65,208794,RCSZ02,RC,CR
65,208265,RCSZ02,RC,CR
65,207482,RCSZ02,RC,CR
65,207380,RCSZ02,RC,CR
65,209780,RCSZ02,RC,CR
65,209735,RCSZ02,RC,CR
65,209352,RCSZ02,RC,CR
65,208419,RCSZ02,RC,CR
65,208266,RCSZ02,RC,CR
65,207381,RCSZ02,RC,CR
65,207329,RCSZ02,RC,CR
65,209898,RCSZ02,RC,CR
65,209689,RCSZ02,RC,CR
65,208420,RCSZ02,RC,CR
65,207484,RCSZ02,RC,CR
65,207382,RCSZ02,RC,CR
65,209781,RCSZ02,RC,CR
65,209736,RCSZ02,RC,CR
65,209509,RCSZ02,RC,CR
65,209354,RCSZ02,RC,CR
65,208268,RCSZ02,RC,CR
65,208143,RCSZ02,RC,CR
65,207383,RCSZ02,RC,CR
65,207330,RCSZ02,RC,CR
65,209899,RCSZ02,RC,CR
65,209690,RCSZ02,RC,CR
65,208796,RCSZ02,RC,CR
65,208269,RCSZ02,RC,CR
65,208144,RCSZ02,RC,CR
65,207486,RCSZ02,RC,CR
65,207384,RCSZ02,RC,CR
65,207331,RCSZ02,RC,CR
65,209900,RCSZ02,RC,CR
65,209511,RCSZ02,RC,CR
65,209356,RCSZ02,RC,CR
65,208270,RCSZ02,RC,CR
65,208145,RCSZ02,RC,CR
65,207385,RCSZ02,RC,CR
65,207332,RCSZ02,RC,CR
65,209901,RCSZ02,RC,CR
65,209691,RCSZ02,RC,CR
65,208271,RCSZ02,RC,CR
65,208146,RCSZ02,RC,CR
65,207488,RCSZ02,RC,CR
65,207386,RCSZ02,RC,CR
65,207333,RCSZ02,RC,CR
65,207306,RCSZ02,RC,CR
65,207307,RCSZ02,RC,CR
65,207308,RCSZ02,RC,CR
65,209714,RCSZ02,RC,CR
65,209333,RCSZ02,RC,CR
65,209106,RCSZ02,RC,CR
65,208303,RCSZ02,RC,CR
65,208248,RCSZ02,RC,CR
65,207463,RCSZ02,RC,CR
65,209902,RCSZ02,RC,CR
65,209738,RCSZ02,RC,CR
65,209358,RCSZ02,RC,CR
65,208423,RCSZ02,RC,CR
65,208272,RCSZ02,RC,CR
65,207387,RCSZ02,RC,CR
65,207334,RCSZ02,RC,CR
65,209903,RCSZ02,RC,CR
65,209739,RCSZ02,RC,CR
65,209692,RCSZ02,RC,CR
65,208273,RCSZ02,RC,CR
65,208147,RCSZ02,RC,CR
65,207490,RCSZ02,RC,CR
65,207388,RCSZ02,RC,CR
65,207335,RCSZ02,RC,CR
65,209904,RCSZ02,RC,CR
65,209740,RCSZ02,RC,CR
65,209360,RCSZ02,RC,CR
65,208424,RCSZ02,RC,CR
65,208274,RCSZ02,RC,CR
65,208148,RCSZ02,RC,CR
65,207389,RCSZ02,RC,CR
65,207336,RCSZ02,RC,CR
65,209905,RCSZ02,RC,CR
65,209741,RCSZ02,RC,CR
65,208799,RCSZ02,RC,CR
65,208275,RCSZ02,RC,CR
65,208149,RCSZ02,RC,CR
65,207492,RCSZ02,RC,CR
65,207390,RCSZ02,RC,CR
65,207337,RCSZ02,RC,CR
65,209906,RCSZ02,RC,CR
65,209742,RCSZ02,RC,CR
65,209362,RCSZ02,RC,CR
65,208276,RCSZ02,RC,CR
65,208150,RCSZ02,RC,CR
65,207391,RCSZ02,RC,CR
65,207338,RCSZ02,RC,CR
65,209907,RCSZ02,RC,CR
65,209743,RCSZ02,RC,CR
65,208316,RCSZ02,RC,CR
65,208151,RCSZ02,RC,CR
65,207494,RCSZ02,RC,CR
65,207392,RCSZ02,RC,CR
65,209908,RCSZ02,RC,CR
65,209364,RCSZ02,RC,CR
65,208278,RCSZ02,RC,CR
65,207393,RCSZ02,RC,CR
65,209745,RCSZ02,RC,CR
65,209909,RCSZ02,RC,CR
65,209747,RCSZ02,RC,CR
65,208279,RCSZ02,RC,CR
65,207496,RCSZ02,RC,CR
65,207394,RCSZ02,RC,CR
65,207340,RCSZ02,RC,CR
65,209748,RCSZ02,RC,CR
65,208280,RCSZ02,RC,CR
65,207395,RCSZ02,RC,CR
65,209783,RCSZ02,RC,CR
65,209749,RCSZ02,RC,CR
65,207396,RCSZ02,RC,CR
65,209715,RCSZ02,RC,CR
65,209673,RCSZ02,RC,CR
65,209334,RCSZ02,RC,CR
65,208304,RCSZ02,RC,CR
65,208249,RCSZ02,RC,CR
65,207962,RCSZ02,RC,CR
65,207464,RCSZ02,RC,CR
65,207312,RCSZ02,RC,CR
65,209912,RCSZ02,RC,CR
65,209750,RCSZ02,RC,CR
65,209368,RCSZ02,RC,CR
65,208319,RCSZ02,RC,CR
65,209913,RCSZ02,RC,CR
65,209785,RCSZ02,RC,CR
65,209751,RCSZ02,RC,CR
65,209513,RCSZ02,RC,CR
65,207398,RCSZ02,RC,CR
65,209914,RCSZ02,RC,CR
65,209786,RCSZ02,RC,CR
65,209752,RCSZ02,RC,CR
65,209370,RCSZ02,RC,CR
65,208320,RCSZ02,RC,CR
65,207993,RCSZ02,RC,CR
65,209915,RCSZ02,RC,CR
65,209787,RCSZ02,RC,CR
65,209753,RCSZ02,RC,CR
65,209916,RCSZ02,RC,CR
65,209788,RCSZ02,RC,CR
65,209373,RCSZ02,RC,CR
65,208321,RCSZ02,RC,CR
65,207401,RCSZ02,RC,CR
65,209917,RCSZ02,RC,CR
65,209754,RCSZ02,RC,CR
65,209520,RCSZ02,RC,CR
65,209374,RCSZ02,RC,CR
65,207402,RCSZ02,RC,CR
65,209918,RCSZ02,RC,CR
65,209790,RCSZ02,RC,CR
65,209375,RCSZ02,RC,CR
65,208322,RCSZ02,RC,CR
65,207403,RCSZ02,RC,CR
65,209791,RCSZ02,RC,CR
65,209521,RCSZ02,RC,CR
65,209376,RCSZ02,RC,CR
65,207404,RCSZ02,RC,CR
65,209792,RCSZ02,RC,CR
65,209377,RCSZ02,RC,CR
65,209793,RCSZ02,RC,CR
65,209756,RCSZ02,RC,CR
65,209522,RCSZ02,RC,CR
65,209378,RCSZ02,RC,CR
65,207406,RCSZ02,RC,CR
65,209716,RCSZ02,RC,CR
65,209674,RCSZ02,RC,CR
65,209335,RCSZ02,RC,CR
65,209107,RCSZ02,RC,CR
65,208305,RCSZ02,RC,CR
65,207465,RCSZ02,RC,CR
65,207313,RCSZ02,RC,CR
65,209794,RCSZ02,RC,CR
65,207407,RCSZ02,RC,CR
65,209524,RCSZ02,RC,CR
65,208806,RCSZ02,RC,CR
65,209381,RCSZ02,RC,CR
65,207409,RCSZ02,RC,CR
65,209525,RCSZ02,RC,CR
65,209382,RCSZ02,RC,CR
65,208807,RCSZ02,RC,CR
65,209384,RCSZ02,RC,CR
65,207410,RCSZ02,RC,CR
65,209526,RCSZ02,RC,CR
65,208808,RCSZ02,RC,CR
65,209386,RCSZ02,RC,CR
65,207411,RCSZ02,RC,CR
65,208809,RCSZ02,RC,CR
65,209388,RCSZ02,RC,CR
65,217964,RCSZ02,RC,CR
65,207412,RCSZ02,RC,CR
65,209527,RCSZ02,RC,CR
65,208810,RCSZ02,RC,CR
65,209717,RCSZ02,RC,CR
65,209675,RCSZ02,RC,CR
65,209336,RCSZ02,RC,CR
65,208306,RCSZ02,RC,CR
65,208250,RCSZ02,RC,CR
65,208127,RCSZ02,RC,CR
65,207964,RCSZ02,RC,CR
65,207466,RCSZ02,RC,CR
65,207314,RCSZ02,RC,CR
65,209389,RCSZ02,RC,CR
65,217965,RCSZ02,RC,CR
65,207413,RCSZ02,RC,CR
65,209528,RCSZ02,RC,CR
65,208811,RCSZ02,RC,CR
65,209390,RCSZ02,RC,CR
65,217967,RCSZ02,RC,CR
65,209391,RCSZ02,RC,CR
65,208812,RCSZ02,RC,CR
65,209392,RCSZ02,RC,CR
65,217969,RCSZ02,RC,CR
65,208813,RCSZ02,RC,CR
65,209394,RCSZ02,RC,CR
65,217971,RCSZ02,RC,CR
65,209395,RCSZ02,RC,CR
65,208814,RCSZ02,RC,CR
65,209396,RCSZ02,RC,CR
65,217973,RCSZ02,RC,CR
65,209397,RCSZ02,RC,CR
65,217974,RCSZ02,RC,CR
65,209676,RCSZ02,RC,CR
65,209337,RCSZ02,RC,CR
65,208307,RCSZ02,RC,CR
65,207467,RCSZ02,RC,CR
65,207315,RCSZ02,RC,CR
65,217975,RCSZ02,RC,CR
65,209399,RCSZ02,RC,CR
65,208816,RCSZ02,RC,CR
65,209400,RCSZ02,RC,CR
65,217977,RCSZ02,RC,CR
65,208817,RCSZ02,RC,CR
65,208817,RCSZ02,RC,CR
65,209402,RCSZ02,RC,CR
65,217979,RCSZ02,RC,CR
65,209403,RCSZ02,RC,CR
65,217981,RCSZ02,RC,CR
65,209404,RCSZ02,RC,CR
65,209405,RCSZ02,RC,CR
65,217983,RCSZ02,RC,CR
65,209406,RCSZ02,RC,CR
65,209719,RCSZ02,RC,CR
65,209677,RCSZ02,RC,CR
65,209496,RCSZ02,RC,CR
65,209338,RCSZ02,RC,CR
65,208308,RCSZ02,RC,CR
65,208251,RCSZ02,RC,CR
65,208129,RCSZ02,RC,CR
65,207966,RCSZ02,RC,CR
65,207468,RCSZ02,RC,CR
65,207316,RCSZ02,RC,CR
65,209407,RCSZ02,RC,CR
65,217985,RCSZ02,RC,CR
65,209409,RCSZ02,RC,CR
65,217987,RCSZ02,RC,CR
65,217989,RCSZ02,RC,CR
65,209412,RCSZ02,RC,CR
65,217991,RCSZ02,RC,CR
65,209413,RCSZ02,RC,CR
65,217993,RCSZ02,RC,CR
65,209720,RCSZ02,RC,CR
65,209339,RCSZ02,RC,CR
65,208130,RCSZ02,RC,CR
65,207469,RCSZ02,RC,CR
65,207317,RCSZ02,RC,CR
65,209414,RCSZ02,RC,CR
65,209415,RCSZ02,RC,CR
65,217997,RCSZ02,RC,CR
65,209416,RCSZ02,RC,CR
65,209417,RCSZ02,RC,CR
65,209418,RCSZ02,RC,CR
65,207305,RCSZ02,RC,CR
65,209888,RCSZ02,RC,CR
65,209420,RCSZ02,RC,CR
65,208033,RCSZ02,RC,CR
65,208829,RCSZ02,RC,CR
65,208834,RCSZ02,RC,CR
65,208835,RCSZ02,RC,CR
65,209681,RCSZ02,RC,CR
65,209441,RCSZ02,RC,CR
65,209724,RCSZ02,RC,CR
65,208851,RCSZ02,RC,CR
65,209890,RCSZ02,RC,CR
65,209683,RCSZ02,RC,CR
65,208412,RCSZ02,RC,CR
65,218041,RCSZ02,RC,CR
65,209461,RCSZ02,RC,CR
65,209891,RCSZ02,RC,CR
65,209555,RCSZ02,RC,CR
65,209892,RCSZ02,RC,CR
65,209556,RCSZ02,RC,CR
65,208260,RCSZ02,RC,CR
65,208878,RCSZ02,RC,CR
65,208879,RCSZ02,RC,CR
65,209503,RCSZ02,RC,CR
65,207350,RCSZ02,RC,CR
65,209883,RCSZ02,RC,CR
65,209671,RCSZ02,RC,CR
65,207960,RCSZ02,RC,CR
65,207461,RCSZ02,RC,CR
65,209893,RCSZ02,RC,CR
65,209895,RCSZ02,RC,CR
65,208418,RCSZ02,RC,CR
65,209897,RCSZ02,RC,CR
65,207483,RCSZ02,RC,CR
65,208267,RCSZ02,RC,CR
65,207485,RCSZ02,RC,CR
65,209737,RCSZ02,RC,CR
65,207487,RCSZ02,RC,CR
65,207489,RCSZ02,RC,CR
65,207491,RCSZ02,RC,CR
65,207493,RCSZ02,RC,CR
65,207339,RCSZ02,RC,CR
65,209744,RCSZ02,RC,CR
65,207495,RCSZ02,RC,CR
65,207497,RCSZ02,RC,CR
65,209911,RCSZ02,RC,CR
65,208281,RCSZ02,RC,CR
65,209885,RCSZ02,RC,CR
65,209784,RCSZ02,RC,CR
65,207498,RCSZ02,RC,CR
65,207499,RCSZ02,RC,CR
65,209371,RCSZ02,RC,CR
65,207500,RCSZ02,RC,CR
65,207501,RCSZ02,RC,CR
65,207405,RCSZ02,RC,CR
65,208317,RCSZ02,RC,CR
65,208785,RCSZ02,RC,CR
65,209379,RCSZ02,RC,CR
65,207999,RCSZ02,RC,CR
65,217962,RCSZ02,RC,CR
65,217963,RCSZ02,RC,CR
65,209886,RCSZ02,RC,CR
65,209587,RCSZ02,RC,CR
65,200638,RCSZ02,RC,CR
65,200639,RCSZ02,RC,CR
65,200640,RCSZ02,RC,CR
65,209592,RCSZ02,RC,CR
65,209718,RCSZ02,RC,CR
65,209887,RCSZ02,RC,CR
65,209155,RCSZ02,RC,CR
65,209411,RCSZ02,RC,CR
65,209678,RCSZ02,RC,CR
65,208678,RCSZ02,RC,CR
65,208024,RCSZ02,RC,CR
65,218007,RCSZ02,RC,CR
65,218009,RCSZ02,RC,CR
65,218011,RCSZ02,RC,CR
65,208030,RCSZ02,RC,CR
65,218013,RCSZ02,RC,CR
65,208033,RCSZ02,RC,CR
65,209679,RCSZ02,RC,CR
65,208253,RCSZ02,RC,CR
65,207968,RCSZ02,RC,CR
65,208831,RCSZ02,RC,CR
65,209431,RCSZ02,RC,CR
65,208035,RCSZ02,RC,CR
65,208833,RCSZ02,RC,CR
65,209636,RCSZ02,RC,CR
65,209681,RCSZ02,RC,CR
65,218037,RCSZ02,RC,CR
65,218039,RCSZ02,RC,CR
65,218041,RCSZ02,RC,CR
65,207474,RCSZ02,RC,CR
65,209467,RCSZ02,RC,CR
65,208873,RCSZ02,RC,CR
65,209467,RCSZ02,RC,CR
65,208876,RCSZ02,RC,CR
65,218049,RCSZ02,RC,CR
65,218052,RCSZ02,RC,CR
65,208878,RCSZ02,RC,CR
65,208883,RCSZ02,RC,CR
65,209665,RCSZ02,RC,CR
65,209894,RCSZ02,RC,CR
65,218079,RCSZ02,RC,CR
65,218080,RCSZ02,RC,CR
65,209733,RCSZ02,RC,CR
65,218081,RCSZ02,RC,CR
65,218082,RCSZ02,RC,CR
65,218082,RCSZ02,RC,CR
65,218084,RCSZ02,RC,CR
65,209896,RCSZ02,RC,CR
65,208418,RCSZ02,RC,CR
65,207484,RCSZ02,RC,CR
65,218096,RCSZ02,RC,CR
65,218098,RCSZ02,RC,CR
65,207982,RCSZ02,RC,CR
65,209510,RCSZ02,RC,CR
65,218103,RCSZ02,RC,CR
65,209901,RCSZ02,RC,CR
65,209549,RCSZ02,RC,CR
65,208675,RCSZ02,RC,CR
65,207462,RCSZ02,RC,CR
65,207985,RCSZ02,RC,CR
65,207388,RCSZ02,RC,CR
65,208800,RCSZ02,RC,CR
65,208800,RCSZ02,RC,CR
65,209910,RCSZ02,RC,CR
65,209366,RCSZ02,RC,CR
65,208318,RCSZ02,RC,CR
65,208303,RCSZ02,RC,CR
65,208248,RCSZ02,RC,CR
65,207310,RCSZ02,RC,CR
65,208803,RCSZ02,RC,CR
65,209573,RCSZ02,RC,CR
65,209518,RCSZ02,RC,CR
65,208804,RCSZ02,RC,CR
65,209917,RCSZ02,RC,CR
65,209921,RCSZ02,RC,CR
65,208805,RCSZ02,RC,CR
65,207998,RCSZ02,RC,CR
65,209923,RCSZ02,RC,CR
65,207408,RCSZ02,RC,CR
65,207408,RCSZ02,RC,CR
65,209382,RCSZ02,RC,CR
65,208807,RCSZ02,RC,CR
65,208000,RCSZ02,RC,CR
65,208001,RCSZ02,RC,CR
65,209584,RCSZ02,RC,CR
65,208810,RCSZ02,RC,CR
65,208444,RCSZ02,RC,CR
65,208305,RCSZ02,RC,CR
65,217969,RCSZ02,RC,CR
65,209393,RCSZ02,RC,CR
65,209590,RCSZ02,RC,CR
65,209395,RCSZ02,RC,CR
65,217973,RCSZ02,RC,CR
65,209495,RCSZ02,RC,CR
65,208009,RCSZ02,RC,CR
65,207657,RCSZ02,RC,CR
65,207658,RCSZ02,RC,CR
65,207658,RCSZ02,RC,CR
65,207659,RCSZ02,RC,CR
65,207660,RCSZ02,RC,CR
65,208017,RCSZ02,RC,CR
65,209125,RCSZ02,RC,CR
65,208308,RCSZ02,RC,CR
65,208019,RCSZ02,RC,CR
65,207668,RCSZ02,RC,CR
65,208020,RCSZ02,RC,CR
65,207669,RCSZ02,RC,CR
65,207669,RCSZ02,RC,CR
65,217999,RCSZ02,RC,CR
65,218001,RCSZ02,RC,CR
65,207673,RCSZ02,RC,CR
65,218003,RCSZ02,RC,CR
65,209339,RCSZ02,RC,CR
65,209882,RCSZ02,RC,CR
65,209148,RCSZ02,RC,CR
65,208413,RCSZ02,RC,CR
65,209149,RCSZ02,RC,CR
65,208674,RCSZ02,RC,CR
65,208142,RCSZ02,RC,CR
65,208422,RCSZ02,RC,CR
65,209884,RCSZ02,RC,CR
65,209150,RCSZ02,RC,CR
65,208801,RCSZ02,RC,CR
65,209151,RCSZ02,RC,CR
65,207995,RCSZ02,RC,CR
65,209152,RCSZ02,RC,CR
65,209153,RCSZ02,RC,CR
65,209588,RCSZ02,RC,CR
65,209154,RCSZ02,RC,CR
65,209645,RCSZ02,RC,CR
65,207667,RCSZ02,RC,CR
65,209782,RCSZ02,RC,CR
65,207665,RCSZ02,RC,CR
65,209397,RCSZ02,RC,CR
65,209648,RCSZ02,RC,CR
65,209448,RCSZ02,RC,CR
65,218068,RCSZ02,RC,CR
65,207309,RCSZ02,RC,CR
65,209419,RCSZ02,RC,CR
65,209531,RCSZ02,RC,CR
65,209776,RCSZ02,RC,CR
65,209794,RCSZ02,RC,CR
65,208804,RCSZ02,RC,CR
65,209440,RCSZ02,RC,CR
65,209398,RCSZ02,RC,CR
65,218037,RCSZ02,RC,CR
65,207704,RCSZ02,RC,CR
65,188504,RCSZ02,RC,CR
65,209408,RCSZ02,RC,CR
65,218066,RCSZ02,RC,CR
65,218064,RCSZ02,RC,CR
65,208252,RCSZ02,RC,CR
65,218079,RCSZ02,RC,CR
65,218078,RCSZ02,RC,CR
65,218080,RCSZ02,RC,CR
65,218081,RCSZ02,RC,CR
65,218082,RCSZ02,RC,CR
65,218083,RCSZ02,RC,CR
65,218084,RCSZ02,RC,CR
65,218085,RCSZ02,RC,CR
65,207956,RCSZ02,RC,CR
65,207955,RCSZ02,RC,CR
65,207957,RCSZ02,RC,CR
65,208446,RCSZ02,RC,CR
65,208447,RCSZ02,RC,CR
65,218101,RCSZ02,RC,CR
65,208448,RCSZ02,RC,CR
65,208449,RCSZ02,RC,CR
65,208450,RCSZ02,RC,CR
65,209530,RCSZ02,RC,CR
65,208451,RCSZ02,RC,CR
65,208452,RCSZ02,RC,CR
65,209562,RCSZ02,RC,CR
65,207678,RCSZ02,RC,CR
65,207679,RCSZ02,RC,CR
65,207677,RCSZ02,RC,CR
65,207676,RCSZ02,RC,CR
65,207668,RCSZ02,RC,CR
65,207658,RCSZ02,RC,CR
65,207659,RCSZ02,RC,CR
65,208870,RCSZ02,RC,CR
65,208798,RCSZ02,RC,CR
66,627864,PNSZ04,PN,WR
66,629909,PNSZ04,PN,WR
66,629911,PNSZ04,PN,WR
66,629888,PNSZ04,PN,WR
66,629877,PNSZ04,PN,WR
66,629359,PNSZ04,PN,WR
66,627836,PNSZ04,PN,WR
66,627795,PNSZ04,PN,WR
66,629921,PNSZ04,PN,WR
66,627813,PNSZ04,PN,WR
66,627797,PNSZ04,PN,WR
66,627798,PNSZ04,PN,WR
66,629914,PNSZ04,PN,WR
66,629915,PNSZ04,PN,WR
66,629916,PNSZ04,PN,WR
66,629918,PNSZ04,PN,WR
66,629919,PNSZ04,PN,WR
66,629920,PNSZ04,PN,WR
66,627776,PNSZ04,PN,WR
66,627777,PNSZ04,PN,WR
66,627780,PNSZ04,PN,WR
66,627781,PNSZ04,PN,WR
66,627782,PNSZ04,PN,WR
66,627783,PNSZ04,PN,WR
66,627785,PNSZ04,PN,WR
66,629361,PNSZ04,PN,WR
66,629352,PNSZ04,PN,WR
66,627810,PNSZ04,PN,WR
66,628503,PNSZ04,PN,WR
66,627779,PNSZ04,PN,WR
66,629362,PNSZ04,PN,WR
